company_name,uen_no,workhead,grade,additional_info,expiry_date,building_no,street_name,unit_no,building_name,postal_code,tel_no
SWEE BEE CONTRACTOR PTE LTD,198800966Z,MW03,L5,na,1/2/2017,140,PAYA LEBAR ROAD,#09-08,AZ @ PAYA LEBAR,409015,62871937
SWEE BUILDERS PTE LTD,199801449R,CW01,B2,na,1/7/2018,19A,TANNERY ROAD,na,na,347731,65470091
SWEE BUILDERS PTE LTD,199801449R,CW02,B1,na,1/7/2018,19A,TANNERY ROAD,na,na,347731,65470091
SWEE BUILDERS PTE LTD,199801449R,CR03,Single Grade,na,1/7/2018,19A,TANNERY ROAD,na,na,347731,65470091
SWEE BUILDERS PTE LTD,199801449R,CR05,L1,na,1/7/2018,19A,TANNERY ROAD,na,na,347731,65470091
SWEE BUILDERS PTE LTD,199801449R,CR07,L1,na,1/7/2018,19A,TANNERY ROAD,na,na,347731,65470091
SWEE BUILDERS PTE LTD,199801449R,ME11,L3,na,1/7/2018,19A,TANNERY ROAD,na,na,347731,65470091
SWEE BUILDERS PTE LTD,199801449R,MW03,L3,na,1/7/2018,19A,TANNERY ROAD,na,na,347731,65470091
SWEE CHENG ENGINEERING CO,29369800K,ME07,L1,na,1/9/2018,4033,ANG MO KIO INDUSTRIAL PARK 1,#01-68,na,569640,64556682
SWEE FONG ELECTRICAL PTE LTD,201420047C,ME05,L2,na,1/5/2017,3007,UBI ROAD 1,#04-436,na,408701,68423889
SWEE GUAN SENG PTE LTD,199408396M,SY09,L1,na,1/1/2019,200,JALAN SULTAN,#02-28,TEXTILE CENTRE,199018,63927761
SWEE HIN ELEVATOR PTE. LTD.,201015172H,ME09,L1,na,1/10/2018,3,KIAN TECK WAY,na,na,628732,62616688
SWEE HIN ELEVATOR PTE. LTD.,201015172H,RW02,Single Grade,na,1/10/2018,3,KIAN TECK WAY,na,na,628732,62616688
SWEE HIN POWER SYSTEMS PTE. LTD.,198403582W,ME05,L2,na,1/7/2017,3,Kian Teck Way,na,na,628732,62616688
SWEE HIN POWER SYSTEMS PTE. LTD.,198403582W,ME09,L2,na,1/7/2017,3,Kian Teck Way,na,na,628732,62616688
SWEE HIN POWER SYSTEMS PTE. LTD.,198403582W,SY05,L4,na,1/7/2017,3,Kian Teck Way,na,na,628732,62616688
SWEE HIN POWER SYSTEMS PTE. LTD.,198403582W,RW02,Single Grade,na,1/7/2017,3,Kian Teck Way,na,na,628732,62616688
SWEE HONG LIMITED,198001852R,CW01,C2,na,1/11/2018,58,SUNGEI KADUT DRIVE,na,na,729572,67631212
SWEE HONG LIMITED,198001852R,CW02,B1,na,1/11/2018,58,SUNGEI KADUT DRIVE,na,na,729572,67631212
SWEE HONG LIMITED,198001852R,CR07,L3,na,1/11/2018,58,SUNGEI KADUT DRIVE,na,na,729572,67631212
SWEE HONG LIMITED,198001852R,MW03,L1,na,1/11/2018,58,SUNGEI KADUT DRIVE,na,na,729572,67631212
SWEE HUAT HENG ENGINEERING PTE LTD,199105545G,ME02,L1,na,1/11/2017,1,LOYANG WAY 1,na,na,508702,67469933
SWEE HUAT HENG ENGINEERING PTE LTD,199105545G,ME12,L5,na,1/11/2017,1,LOYANG WAY 1,na,na,508702,67469933
SWEE HUAT HENG ENGINEERING PTE LTD,199105545G,SY09,L2,na,1/11/2017,1,LOYANG WAY 1,na,na,508702,67469933
SWEE HUP ENGINEERING RESOURCES PTE LTD,197800467M,ME01,L4,na,1/1/2018,10,JOO KOON CRESCENT,na,na,629012,62888811
SWEE KHENG BUILDING MATERIAL (S) PTE. LTD.,200514719M,CR06,L1,na,1/9/2018,29,MANDAI ESTATE,#03-11,INNOVATION PLACE,729932,66340607
SWEE LEE HOLDINGS PTE LTD,199100662M,ME04,L2,na,1/6/2018,56,NEIL ROAD,na,na,88830,63766130
SWEE LENG ELECTRICAL & AIRCONDITIONING PTE LTD,198802674Z,ME05,L2,na,1/5/2018,38,WOODLANDS INDUSTRIAL PARK E1,#06-14,na,757700,68920612
SWEE MENG ELECTRIC SERVICE,05885900D,ME12,L1,na,1/7/2019,125,Everitt Road,na,na,428650,96713996
SWEE SWEE RENOVATION WORKS,40881600K,CR09,L1,na,1/11/2019,623,JURONG WEST STREET 61,#03-187,na,640623,62563023
SWEE TAI CONSTRUCTION PTE LTD,201334283W,CR01,Single Grade,na,1/5/2017,45,KALLANG PUDDING ROAD,#07-01C,ALPHA BUILDING,349317,67453198
SWEES-TECH GLOBAL PTE. LTD.,201111280M,CR18,Single Grade,na,1/10/2017,280,WOODLANDS INDUSTRIAL PARK E5,#08-18,HARVEST @ WOODLANDS,757322,63397233
SWEET HOME BUILDING SERVICES PTE. LTD.,201306723M,CR01,Single Grade,na,1/5/2019,2,YISHUN INDUSTRIAL STREET 1,#02-15,NORTH POINT BIZHUB,768159,98593376
SWIFT CONTINUITY MAINTENANCE PTE LTD,200306260M,ME05,L1,na,1/7/2018,1,YISHUN STREET 23,#02-05,YS-ONE,768441,62570838
SWIFT ENGINEERS PTE. LTD.,201405980M,CR01,Single Grade,na,1/3/2017,89,SHORT STREET,#04-09,na,188216,90928060
SWIFT TEAM ENGINEERING AND CONSTRUCTION SERVICES,52827524X,TR01,Single Grade,na,1/7/2018,10,JALAN KUKOH,#01-61,na,162010,68363320
SWIFTSKILL ENGINEERING PTE LTD,197501412Z,ME12,L1,na,1/6/2019,90,JALAN SENANG,na,na,418461,64438026
SWIMSPA PTE. LTD.,200500867E,ME11,L1,na,1/7/2017,13,THIRD CHIN BEE ROAD,na,na,618689,62661211
SWIMSPA PTE. LTD.,200500867E,MW02,L1,na,1/7/2017,13,THIRD CHIN BEE ROAD,na,na,618689,62661211
SWISS PLAN CONSTRUCTION PTE. LTD.,200416068M,CW01,C3,na,1/1/2020,286A,MACPHERSON ROAD,na,na,348609,67464781
SWISS TECHNOLOGY ENGINEERING SINGAPORE PTE. LTD.,201300258N,ME11,L1,na,1/7/2017,101,KITCHENER ROAD,#02-42,JALAN BESAR PLAZA,208511,94519230
SWISS+LOCKS,53316185A,CR18,Single Grade,na,1/2/2019,8B,BOON TIONG ROAD,#15-71,BOON TIONG ROAD,165008,88090801
SWISSLOG PTE. LTD.,199300788E,ME04,L1,na,1/8/2018,9,TAMPINES GRANDE,#04-12,na,528735,62800600
SWISSLOG PTE. LTD.,199300788E,ME11,L1,na,1/8/2018,9,TAMPINES GRANDE,#04-12,na,528735,62800600
SWISSNET FLOORING PTE. LTD.,200704957Z,CR06,L1,na,1/8/2019,3023,UBI ROAD 3,#02-18,UBIPLEX 1,408663,62976490
SWISSWERKZ (S) PTE LTD,200801506C,SY14,L4,na,1/5/2018,6,UBI ROAD 1,#02-03,WINTECH CENTRE,408726,67480800
SWP CONSTRUCTION PTE. LTD.,201017746N,CW01,C1,na,1/8/2019,71,UBI ROAD 1,#10-01,OXLEY BIZHUB,408730,67026181
SWP CONSTRUCTION PTE. LTD.,201017746N,CW02,C1,na,1/8/2019,71,UBI ROAD 1,#10-01,OXLEY BIZHUB,408730,67026181
SWTS PTE. LTD.,197302068Z,ME05,L5,na,1/11/2017,10,GUL AVENUE,na,na,629654,68614466
SWTS PTE. LTD.,197302068Z,ME11,L2,na,1/11/2017,10,GUL AVENUE,na,na,629654,68614466
SWTS PTE. LTD.,197302068Z,SY04,L5,na,1/11/2017,10,GUL AVENUE,na,na,629654,68614466
SWTS PTE. LTD.,197302068Z,SY05,L4,na,1/11/2017,10,GUL AVENUE,na,na,629654,68614466
SYMBUILD ENGINEERING PTE LTD,199606413G,ME05,L2,na,1/10/2018,55,Serangoon North Avenue 4,#09-07,S9,555859,62502556
SYNCHRON ELECTRICAL SERVICES PTE LTD,198202103E,ME05,L2,na,1/11/2019,5,TUAS AVE 14,na,na,638951,68977001
SYNERGY AIRCONDITIONING ENGINEERING PTE. LTD.,201532720R,ME01,L1,na,1/4/2017,5,DEFU LANE 8,na,na,539309,64878208
SYNERGY ALLIANCE ENGINEERING SERVICES PTE LTD,201508907Z,ME02,L1,na,1/7/2019,2,BUKIT BATOK STREET 23,#02-12,BUKIT BATOK CONNECTION,659554,65112946
SYNERGY AVL PTE. LTD.,200713252E,ME04,L1,na,1/9/2019,8,MAYO STREET,na,na,208308,62970477
SYNERGY AVL PTE. LTD.,200713252E,SY05,L1,na,1/9/2019,8,MAYO STREET,na,na,208308,62970477
SYNERGY BUILDING SERVICES PTE.LTD.,200910536E,ME05,L1,na,1/7/2018,31,BUKIT BATOK CRESCENT ,#01-40,THE SPLENDOUR,658070,62515228
SYNERGY DRIVE ENGINEERING,53100135X,CR01,Single Grade,na,1/2/2019,10,ANSON ROAD ,#26-04,INTERNATIONAL PLAZA,79903,91079093
SYNERGY FMI PTE. LTD.,199905805H,CW01,C1,na,1/5/2019,20,JALAN AFIFI,na,CERTIS CISCO CENTRE,409179,66342805
SYNERGY FMI PTE. LTD.,199905805H,ME01,L4,na,1/5/2019,20,JALAN AFIFI,na,CERTIS CISCO CENTRE,409179,66342805
SYNERGY FMI PTE. LTD.,199905805H,ME05,L5,na,1/5/2019,20,JALAN AFIFI,na,CERTIS CISCO CENTRE,409179,66342805
SYNERGY FMI PTE. LTD.,199905805H,ME06,L2,na,1/5/2019,20,JALAN AFIFI,na,CERTIS CISCO CENTRE,409179,66342805
SYNERGY FMI PTE. LTD.,199905805H,ME15,L5,na,1/5/2019,20,JALAN AFIFI,na,CERTIS CISCO CENTRE,409179,66342805
SYNERGY M&E SERVICES PTE. LTD.,201202486H,ME01,L1,na,1/1/2018,95,TAGORE LANE,na,SINDO INDUSTRIAL ESTATE,787537,67111282
SYNERGY M&E SERVICES PTE. LTD.,201202486H,ME06,L1,na,1/1/2018,95,TAGORE LANE,na,SINDO INDUSTRIAL ESTATE,787537,67111282
SYNERGY PROJECTS DEVELOPMENT PTE. LTD.,201302493M,CW01,C3,na,1/4/2019,25,BUKIT BATOK CRESCENT,#03-01,THE ELITIST,658066,62521869
SYNERGY PROJECTS DEVELOPMENT PTE. LTD.,201302493M,CR06,L1,na,1/4/2019,25,BUKIT BATOK CRESCENT,#03-01,THE ELITIST,658066,62521869
SYNERGY PROJECTS DEVELOPMENT PTE. LTD.,201302493M,CR09,L1,na,1/4/2019,25,BUKIT BATOK CRESCENT,#03-01,THE ELITIST,658066,62521869
SYNERGY PROJECTS PTE. LTD.,201004407D,ME09,L1,na,1/6/2019,10,ADMIRALTY STREET,#04-46,NORTH LINK BUILDING,757695,64839257
SYNERGY PROJECTS PTE. LTD.,201004407D,RW02,Single Grade,na,1/6/2019,10,ADMIRALTY STREET,#04-46,NORTH LINK BUILDING,757695,64839257
SYNERSYS PTE. LTD.,200402474R,ME11,L1,na,1/9/2018,48,Toh Guan Road East,#05-122,Enterprise Hub,608586,67787738
SYNERTEC DESIGN & CONSTRUCTION,53056640X,CR04,L1,na,1/7/2017,3018,BEDOK NORTH STREET 5,#01-14,EASTLINK,486132,64422668
SYNERTEC DESIGN & CONSTRUCTION,53056640X,CR16,L1,na,1/7/2017,3018,BEDOK NORTH STREET 5,#01-14,EASTLINK,486132,64422668
SYNERTEC DESIGN & CONSTRUCTION,53056640X,RW01,Single Grade,na,1/7/2017,3018,BEDOK NORTH STREET 5,#01-14,EASTLINK,486132,64422668
SYNGES ELECTRICAL ENGINEERING PTE LTD,199900579R,ME05,L4,na,1/4/2018,18,SIN MING LANE,#08-14,MIDVIEW CITY,573960,65701710
SYNTAX (S) PTE. LTD.,200509033N,ME04,L1,na,1/6/2017,48,TOH GUAN ROAD EAST,#02-135,ENTERPRISE HUB,608586,65159606
SYNTAX (S) PTE. LTD.,200509033N,ME08,L1,na,1/6/2017,48,TOH GUAN ROAD EAST,#02-135,ENTERPRISE HUB,608586,65159606
SYNTECH CONSTRUCTION & ENGINEERING PTE. LTD.,200906042C,CW01,C3,na,1/4/2018,228,WOODLANDS INDUSTRIAL PARK E5,na,WOODLANDS BIZHUB,757296,63621718
SYNTECH CONSTRUCTION & ENGINEERING PTE. LTD.,200906042C,CR06,L1,na,1/4/2018,228,WOODLANDS INDUSTRIAL PARK E5,na,WOODLANDS BIZHUB,757296,63621718
SYNTECH CONSTRUCTION & ENGINEERING PTE. LTD.,200906042C,CR09,L1,na,1/4/2018,228,WOODLANDS INDUSTRIAL PARK E5,na,WOODLANDS BIZHUB,757296,63621718
SYNTECH CONSTRUCTION & ENGINEERING PTE. LTD.,200906042C,ME01,L1,na,1/4/2018,228,WOODLANDS INDUSTRIAL PARK E5,na,WOODLANDS BIZHUB,757296,63621718
SYNTECH CONSTRUCTION & ENGINEERING PTE. LTD.,200906042C,ME04,L1,na,1/4/2018,228,WOODLANDS INDUSTRIAL PARK E5,na,WOODLANDS BIZHUB,757296,63621718
SYNTECH ENGINEERS PTE LTD,198902352M,SY08,L5,na,1/7/2019,8,LINK ROAD,na,na,619030,62661088
SYNTECH ENTERPRISE PTE LTD,201408647D,CW01,C3,na,1/9/2019,2,WOODLANDS SECTOR 1,#01-17,WOODLANDS SPECTRUM,738068,64810566
SYNTECH ENTERPRISE PTE LTD,201408647D,CW02,C3,na,1/9/2019,2,WOODLANDS SECTOR 1,#01-17,WOODLANDS SPECTRUM,738068,64810566
SYNTECH ENTERPRISE PTE LTD,201408647D,ME05,L1,na,1/9/2019,2,WOODLANDS SECTOR 1,#01-17,WOODLANDS SPECTRUM,738068,64810566
SYNTECH ENTERPRISE PTE LTD,201408647D,ME12,L3,na,1/9/2019,2,WOODLANDS SECTOR 1,#01-17,WOODLANDS SPECTRUM,738068,64810566
SYNTES PTE. LTD.,200904911K,ME01,L2,na,1/1/2017,25,KAKI BUKIT ROAD 4,#06-29,SYNERGY E KB,417800,63416269
SYNTHESIS METAL INDUSTRIES PTE LTD,199607087W,CR06,L1,na,1/1/2017,1,SUNGEI KADUT STREET 5,na,na,728947,63632788
SYNTHESIS METAL INDUSTRIES PTE LTD,199607087W,CR16,L1,na,1/1/2017,1,SUNGEI KADUT STREET 5,na,na,728947,63632788
SYNTHESIS SYSTEMS PTE LTD,198903682K,CR06,L3,na,1/6/2017,55,Kampong Bahru Road,na,na,169365,63580020
SYP ENGINEERING PTE. LTD.,200807355D,ME12,L2,na,1/9/2019,10,ANSON ROAD,#26-04,INTERNATIONAL PLAZA,79903,62849320
SYSBUILD ENGINEERING,53043274M,CR06,L1,na,1/12/2017,6,DUKU ROAD,na,na,429156,64404743
SYSCON PTE. LTD.,197601512W,CW01,C3,na,1/12/2018,30,TUAS BAY DRIVE,na,na,637548,68623238
SYSCON PTE. LTD.,197601512W,CR10,L6,na,1/12/2018,30,TUAS BAY DRIVE,na,na,637548,68623238
SYSENG (S) PTE LTD,199401116G,ME02,L3,na,1/7/2019,2,KAKI BUKIT PLACE,#05-00,EUNOS TECHPARK,416180,62875710
SYSENG (S) PTE LTD,199401116G,ME04,L1,na,1/7/2019,2,KAKI BUKIT PLACE,#05-00,EUNOS TECHPARK,416180,62875710
SYSENG (S) PTE LTD,199401116G,ME11,L2,na,1/7/2019,2,KAKI BUKIT PLACE,#05-00,EUNOS TECHPARK,416180,62875710
SYSENG (S) PTE LTD,199401116G,SY05,L2,na,1/7/2019,2,KAKI BUKIT PLACE,#05-00,EUNOS TECHPARK,416180,62875710
SYSENG (S) PTE LTD,199401116G,SY09,L1,na,1/7/2019,2,KAKI BUKIT PLACE,#05-00,EUNOS TECHPARK,416180,62875710
SYSMA CONSTRUCTION PTE LTD,198303931W,CW01,B1,na,1/2/2017,2,BALESTIER ROAD,#03-669,BALESTIER HILL SHOPPING CENTRE,320002,62562288
SYSMA CONSTRUCTION PTE LTD,198303931W,CW02,C2,na,1/2/2017,2,BALESTIER ROAD,#03-669,BALESTIER HILL SHOPPING CENTRE,320002,62562288
SYSNET SYSTEM AND SOLUTIONS PTE LTD,200800254D,ME04,L1,na,1/5/2019,237,PANDAN LOOP,#04-07,WESTECH BUILDING,128424,67730273
SYSNET SYSTEM AND SOLUTIONS PTE LTD,200800254D,ME08,L1,na,1/5/2019,237,PANDAN LOOP,#04-07,WESTECH BUILDING,128424,67730273
SYSPLANN ENGINEERS PTE LTD,198902759G,ME01,L1,na,1/5/2017,33,UBI AVENUE 3,#06-46,VERTEX,408868,67427227
SYSPLANN ENGINEERS PTE LTD,198902759G,ME06,L3,na,1/5/2017,33,UBI AVENUE 3,#06-46,VERTEX,408868,67427227
SYSPLANN ENGINEERS PTE LTD,198902759G,ME11,L2,na,1/5/2017,33,UBI AVENUE 3,#06-46,VERTEX,408868,67427227
SYSPRO CONSULTING PRIVATE LIMITED,200514056H,ME04,L1,na,1/4/2018,14,ROBINSON ROAD,#13-00,FAR EAST FINANCE BUILDING,48545,65918698
SYSTEM & PARTS ENGINEERING,39114800A,CR06,L1,na,1/4/2019,1082,EUNOS AVENUE 7,#01-174,na,409585,65474581
SYSTEM 7 TECHNOLOGY PTE LTD,201324442G,CR07,L1,na,1/2/2019,2,TUAS SOUTH AVENUE 2,#03-08,TUAS VISTA,637601,66357128
SYSTEM 7 TECHNOLOGY PTE LTD,201324442G,ME04,L1,na,1/2/2019,2,TUAS SOUTH AVENUE 2,#03-08,TUAS VISTA,637601,66357128
SYSTEM DECOR PTE LTD,199703494N,CW01,C3,na,1/9/2019,38,WOODLANDS INDUSTRIAL PARK E1,#05-14,na,757700,64521131
SYSTEM DECOR PTE LTD,199703494N,CR06,L2,na,1/9/2019,38,WOODLANDS INDUSTRIAL PARK E1,#05-14,na,757700,64521131
SYSTEM FOUNDATION PTE LTD,200002175H,CW01,C3,na,1/11/2018,21,TOH GUAN ROAD EAST,#08-35,TOH GUAN CENTRE,608609,65150068
SYSTEM FOUNDATION PTE LTD,200002175H,CW02,C3,na,1/11/2018,21,TOH GUAN ROAD EAST,#08-35,TOH GUAN CENTRE,608609,65150068
SYSTEM FOUNDATION PTE LTD,200002175H,CR08,L5,na,1/11/2018,21,TOH GUAN ROAD EAST,#08-35,TOH GUAN CENTRE,608609,65150068
SYSTEM FOUNDATION PTE LTD,200002175H,CR12,L4,na,1/11/2018,21,TOH GUAN ROAD EAST,#08-35,TOH GUAN CENTRE,608609,65150068
SYSTEM PEST CONTROL SERVICES PTE LTD,199004930W,MW04,L3,na,1/7/2019,10,UBI CRESCENT,#06-81,UBI TECHPARK,408564,67488966
SYSTEM PILING PTE LTD,200300373N,CR08,L1,na,1/7/2017,21,TOH GUAN ROAD EAST,#08-35,TOH GUAN CENTRE,608609,65150068
SYSTEM PILING PTE LTD,200300373N,CR12,L1,na,1/7/2017,21,TOH GUAN ROAD EAST,#08-35,TOH GUAN CENTRE,608609,65150068
SYSTEM TECHNIC ENGINEERING PTE. LTD.,200500254M,ME05,L1,na,1/8/2019,37,JLN PEMIMPIN,#04-15,MAPEX,577177,63534788
SYSTEMATIC AIRCONDITIONING & REFRIGERATION ENGINEERING,48101200A,ME01,L1,na,1/7/2019,29,SENOKO WAY,na,na,729930,64847188
SYSTEMAX ENGINEERING PTE. LTD.,200823581W,ME04,L1,na,1/4/2018,43B,PAYA LEBAR CRESCENT,na,na,536101,83882212
SYSTEMIC TECHNOLOGY PTE LTD,199703413C,ME01,L1,na,1/1/2017,67,UBI CRESCENT,#02-05,TECHNIQUES CENTRE,408760,62560205
SYSTEMS ENGG & AUTOMATION PTE LTD,201222131D,ME06,L1,na,1/5/2019,21,BUKIT BATOK CRESCENT,#14-74,WCEGA TOWER,658065,66946220
SYSTEMS ENGG & RESOURCES PTE LTD.,200907170H,CR06,L1,na,1/7/2019,9,BUKIT BATOK CENTRAL LINK,#09-02,THE JADE,658074,90738601
SYSTEMS ENGG & RESOURCES PTE LTD.,200907170H,ME04,L1,na,1/7/2019,9,BUKIT BATOK CENTRAL LINK,#09-02,THE JADE,658074,90738601
SYSTEMS MAINTENANCE SERVICES PTE LTD,199601058M,ME05,L1,na,1/5/2017,4001,Depot Lane,#03-12,na,109755,62708335
SYSTMZ PTE. LTD.,200915204D,CR06,L3,na,1/11/2019,1,BUKIT BATOK CRESCENT,#09-07,WCEGA PLAZA,658064,64650387
SYSTMZ PTE. LTD.,200915204D,CR01,Single Grade,na,1/11/2019,1,BUKIT BATOK CRESCENT,#09-07,WCEGA PLAZA,658064,64650387
SYSTRON TECHNIC ENGINEERING,34383700E,ME06,L1,na,1/8/2018,60,KAKI BUKIT PLACE,#06-06,EUNOS TECHPARK,415979,67435017
SYT ENGINEERING PTE LTD,201531507C,CR01,Single Grade,na,1/11/2018,446,HOUGANG AVENUE 8,#B1-1635,na,530446,81837143
SYTRON TRADE & MAINTENANCE PTE LTD,199804284M,MW02,L3,na,1/3/2019,2019,BUKIT BATOK STREET 23,#01-252,na,659524,67672777
SYTRON TRADE & MAINTENANCE PTE LTD,199804284M,MW03,L3,na,1/3/2019,2019,BUKIT BATOK STREET 23,#01-252,na,659524,67672777
SZU ENGRG & TECH PTE. LTD.,201408612K,ME11,L1,na,1/4/2018,16,TUAS SOUTH STREET 3,na,na,638054,68621213
T & L CONSTRUCTION MANAGEMENT,52955731B,CR01,Single Grade,na,1/11/2018,158C,RIVERVALE CRESCENT,#17-673,na,543158,91077376
T & P INTERIOR PRIVATE LIMITED,201532403Z,CR01,Single Grade,na,1/1/2019,38,WOODLANDS INDUSTRIAL PARK E1,#06-05,na,757700,66777014
T & S ENGINEERING CONSTRUCTION PTE. LTD.,200610902K,CR09,L1,na,1/8/2018,11,WOODLANDS CLOSE,#06-02,WOODLANDS 11,737853,66842292
T & T BUILDING CONSTRUCTION PTE. LTD.,201421164E,CR01,Single Grade,na,1/8/2017,5001,BEACH ROAD,#06-31,GOLDEN MILE COMPLEX,199588,62985221
T & T INTEGRATED & SUPPLIES (S) PTE. LTD.,201015515D,CR06,L1,na,1/6/2019,44,BENDEMEER ROAD,#05-1470,na,330044,81339288
T & TAN ENGINEERING,53173094L,CR01,Single Grade,na,1/11/2017,11,MANDAI ESTATE,#11-05,ELDIX,729908,67107898
T C N DESIGN & CONTRACTS PTE LTD,199802031N,CR06,L1,na,1/3/2019,1011,EUNOS AVENUE 6,#01-31,EUNOS INDUSTRIAL ESTATE,409623,62839078
T G GLOBAL RESOURCES PTE. LTD.,200402632M,SY01A,L6,na,1/10/2019,200,JALAN SULTAN,#03-08,TEXTILE CENTRE,199018,62933310
T J SEANG TRADING PTE. LTD.,201019986G,CR01,Single Grade,na,1/5/2017,65,SIMS AVENUE,#09-02,YI XIU FACTORY BUILDING,387418,67450434
T P LIM ENGINEERING PTE. LTD.,201004296W,CW01,C3,na,1/9/2019,24,WOODLANDS INDUSTRIAL PARK E5,na,WOODLANDS INDUSTRIAL PARK E,757801,65554555
T SQUARE MARKETING & BUILDING SUPPLIES,53016782D,CR06,L1,na,1/11/2018,68,KAKI BUKIT AVENUE 6,#04-15,ARK@KB,417896,63698481
T T J DESIGN AND ENGINEERING PTE LTD,198103349D,CW01,C1,na,1/4/2019,57,PIONEER ROAD,na,na,628508,68622126
T T J DESIGN AND ENGINEERING PTE LTD,198103349D,CW02,C1,na,1/4/2019,57,PIONEER ROAD,na,na,628508,68622126
T T J DESIGN AND ENGINEERING PTE LTD,198103349D,ME11,L2,na,1/4/2019,57,PIONEER ROAD,na,na,628508,68622126
T T J DESIGN AND ENGINEERING PTE LTD,198103349D,SY10,L1,na,1/4/2019,57,PIONEER ROAD,na,na,628508,68622126
T T J DESIGN AND ENGINEERING PTE LTD,198103349D,CR18,Single Grade,na,1/4/2019,57,PIONEER ROAD,na,na,628508,68622126
T&C PLUMBING AND SANITARY PTE. LTD.,200719943D,ME12,L1,na,1/5/2017,623,ALJUNIED ROAD,#05-08A,ALJUNIED INDUSTRIAL COMPLEX,389835,90230537
T-2-GREEN LANDSCAPING & CONSTRUCTION PTE LTD,199604145K,CR01,Single Grade,na,1/1/2019,10,BEDOK JUNCTION,na,na,469810,62419325
T-COMM SERVICES,52907078B,ME08,L1,na,1/4/2017,546,SERANGOON NORTH AVENUE 3,#08-226,na,550546,67533167
T.A.G. CONSTRUCTION PTE. LTD.,200804399H,CR03,Single Grade,na,1/9/2017,3004,UBI AVENUE 3,#02-96,na,408860,62955800
T.E. ENGINEERING & TRADING,53058179E,CR01,Single Grade,na,1/11/2017,728,LORONG 3 GEYLANG,na,na,389065,91093388
T.G ENGINEERING PTE. LTD.,199806261G,ME01,L4,na,1/6/2017,5040,ANG MO KIO INDUSTRIAL PARK 2,#01-441,na,569543,67734696
T.G ENGINEERING PTE. LTD.,199806261G,ME05,L1,na,1/6/2017,5040,ANG MO KIO INDUSTRIAL PARK 2,#01-441,na,569543,67734696
T.G ENGINEERING PTE. LTD.,199806261G,ME11,L1,na,1/6/2017,5040,ANG MO KIO INDUSTRIAL PARK 2,#01-441,na,569543,67734696
T.K.H DECO PTE. LTD.,200812679M,CR01,Single Grade,na,1/10/2017,31,TAMPINES INDUSTRIAL AVENUE 5,na,T5@TAMPINES,528625,68484900
T.O.P DESIGN & ENGINEERING PTE. LTD.,200302501E,ME01,L5,na,1/11/2019,20,ANG MO KIO INDUSTRIAL PARK 2A,#04-16,AMK TECH LINK,567761,64814393
T.O.P DESIGN & ENGINEERING PTE. LTD.,200302501E,ME05,L2,na,1/11/2019,20,ANG MO KIO INDUSTRIAL PARK 2A,#04-16,AMK TECH LINK,567761,64814393
T.O.P DESIGN & ENGINEERING PTE. LTD.,200302501E,ME06,L2,na,1/11/2019,20,ANG MO KIO INDUSTRIAL PARK 2A,#04-16,AMK TECH LINK,567761,64814393
T.O.P DESIGN & ENGINEERING PTE. LTD.,200302501E,ME11,L1,na,1/11/2019,20,ANG MO KIO INDUSTRIAL PARK 2A,#04-16,AMK TECH LINK,567761,64814393
T.S.TEO ELECTRICAL GENERAL CONTRACTOR,45708400J,ME05,L1,na,1/5/2017,111,NORTH BRIDGE ROAD,#21-01,PENINSULA PLAZA,179098,98437277
T2 TECH PTE LTD,200907920C,ME11,L1,na,1/7/2018,21,WOODLANDS CLOSE,#06-15,PRIMZ HIZHUB,737854,62506088
T3 INTERNATIONAL PTE. LTD.,200209175K,CR09,L2,na,1/9/2017,7030,ANG MO KIO AVENUE  5,#03-02,NORTHSTAR @ AMK,569880,65700200
TAC 3 ELECTRIC & RENOVATION CONTRACTOR,52416800L,ME05,L1,na,1/4/2017,236,HOUGANG AVENUE 1,#07-280,na,530236,97663848
TAC CONTRACTS PTE. LTD.,201003763D,CW01,C3,na,1/11/2019,20,ANG MO KIO INDUSTRIAL PARK 2A,#04-06,AMK TECH LINK,567761,63638330
TAC CONTRACTS PTE. LTD.,201003763D,CR09,L4,na,1/11/2019,20,ANG MO KIO INDUSTRIAL PARK 2A,#04-06,AMK TECH LINK,567761,63638330
TAC CONTRACTS PTE. LTD.,201003763D,CR13,L2,na,1/11/2019,20,ANG MO KIO INDUSTRIAL PARK 2A,#04-06,AMK TECH LINK,567761,63638330
TAC CONTRACTS PTE. LTD.,201003763D,CR01,Single Grade,na,1/11/2019,20,ANG MO KIO INDUSTRIAL PARK 2A,#04-06,AMK TECH LINK,567761,63638330
TAC PACIFIC PTE LTD,201201080H,SY02,L2,na,1/11/2017,175A,BENCOOLEN STREET,#07-07,BURLINGTON SQUARE,189650,68357208
TAC PACIFIC PTE LTD,201201080H,SY09,L2,na,1/11/2017,175A,BENCOOLEN STREET,#07-07,BURLINGTON SQUARE,189650,68357208
TACAM STEEL PTE LTD,199401694Z,CR18,Single Grade,na,1/5/2017,541,BUKIT BATOK STREET 23,#07-00,TACAM INDUSTRIAL BUILDING,659546,66657555
TACMEE CONSTRUCTION PTE. LTD.,200502730H,CR06,L1,na,1/7/2017,120,POTONG PASIR AVENUE 1,#01-810,na,350120,68484849
TACT PRIVATE LIMITED,200204377Z,CR06,L2,na,1/7/2018,1,BUKIT BATOK CRESCENT,#04-05,WCEGA PLAZA,658064,65700100
